trailing_per,trailing_eps,forward_per_consensus,forward_eps_consensus,current_pbr,current_bps,close,market_cap,business_overview,business_keywords,roe_estimate,source_url,source_id,quality_flag,as_of,ticker,company,sector,in_kospi200,py_end_per,py_end_eps,roe_2y,roe_1y,roe_current,pbr_band_low,pbr_band_high,update_note,pbr_5y_min,current_pbr_from_history
-2704.0,,150.0,62.0,0.74,12540.54,9280.0,46400.0,"기업개요 동사는 1985년 금성소프트웨어로 설립되었고, 1998년 LG전자와 LG반도체로부터 LCD사업을 이관받아 TFT-LCD 및 OLED 제품의 생산 및 판매를 영위하고 있음. 동사는 2025년 LG Display China와 Guangzhou 지분 매각을 완료하며, 19개의 연결대상 종속회사를 보유하고 있음. 동사는 TV, IT, Mobile 등 사업에서 글로벌 협업을 강화하고 있음.",반도체;디스플레이;가전·TV,0.0049,https://finance.naver.com/item/main.naver?code=034220,NAVER_PUBLIC,OK,2026-09-01,034220,LG디스플레이,,Y,,,,,,0.8187845180510568,1.1792315163461862,Public Naver pull; history-dependent fields require BPS history input.,0.6387284758072619,0.7400000318965531
-4342.0,,22.0,13605.0,0.91,336263.74,306000.0,45825.0,"기업개요 동사는 2001년 LG화학에서 분할 신설되어 상장함. 주요 사업은 화장품, 생활용품, 음료로 나뉨. 화장품은 '더후', '숨37˚', 생활용품은 '엘라스틴', 음료는 '코카콜라' 등을 제조·판매하고 있음. 동사는 'Science-driven Beauty & Wellness Company'를 지향하며, 'Pra.L' 상표권 양수로 토탈 뷰티 솔루션으로 사업을 확장하고 있음.",화학·소재,0.0405,https://finance.naver.com/item/main.naver?code=051900,NAVER_PUBLIC,OK,2026-09-01,051900,LG생활건강,,Y,,,,,,0.8909673103618011,2.0668300423946993,Public Naver pull; history-dependent fields require BPS history input.,0.6393790778631083,0.909999989888889
-794.0,,,,13.59,5077.26,69000.0,44725.0,"기업개요 동사는 2015년 설립된 협동로봇 제조 전문기업으로 2023년 유가증권시장에 상장함. 2025년 미국 로봇 자동화 시스템 기업 ONExia 인수 및 북미법인 Doosan Robotics Americas, LLC와의 합병으로 북미 시장 공략을 본격화하고 있음. 협동로봇 사업부문과 EOL 솔루션 및 맞춤형 자동화 시스템(CMI)을 운영하며, 2020년 6개 모델 추가 출시로 최대 라인업을 보유하고 있음.",금융·보험,-0.1382,https://finance.naver.com/item/main.naver?code=454910,NAVER_PUBLIC,OK,2026-09-01,454910,두산로보틱스,,Y,,,,,,12.112832512024202,17.21400913090919,Public Naver pull; history-dependent fields require BPS history input.,6.361699026640353,13.59000720861252
5.64,2731.0,6.0,2557.0,0.44,35022.73,15410.0,47284.0,"기업개요 동사는 2011년 부산은행, BNK투자증권, BNK신용정보, BNK캐피탈이 주식 포괄적 이전 방식으로 설립한 금융지주회사임. 2014년 경남은행, 2015년 BNK자산운용, 2019년 BNK벤처투자를 자회사로 편입해 비은행부문 포트폴리오를 강화함. 주요 자회사로 부산은행과 경남은행은 은행업, BNK캐피탈은 여신전문업, BNK투자증권은 투자매매·중개업, BNK자산운용은 집합투자업, BNK저축은행은 저축은행업을 영위하고 있음.",금융·보험,0.073,https://finance.naver.com/item/main.naver?code=138930,NAVER_PUBLIC,OK,2026-09-01,138930,BNK금융지주,,Y,,,,,,0.19672938117616756,0.41236077256113385,Public Naver pull; history-dependent fields require BPS history input.,0.17188837078091854,0.4399999657365373
-8250.0,,-81.0,-1613.0,6.67,19670.16,131200.0,53378.0,"기업개요 동사는 2000년 설립된 2차전지 양극활물질 전문 제조기업으로, 2003년 코스닥시장 상장 후 2024년 유가증권시장으로 이전상장함. LS그룹과 전구체 합작법인 LLBS를 설립하여 원재료 조달 안정성 및 공급망 경쟁력을 강화하고 있음. 니켈 함량 95% 수준의 하이니켈 NCMA 제품을 세계 최초로 개발·양산하여 고에너지밀도 제품 시장에서 기술 경쟁력을 확보하고 있음.",배터리;금융·보험;전력·에너지,-0.082,https://finance.naver.com/item/main.naver?code=066970,NAVER_PUBLIC,OK,2026-09-01,066970,엘앤에프,,Y,,,,,,4.742208502625297,11.307483009797583,Public Naver pull; history-dependent fields require BPS history input.,2.4402445125001524,6.670001667500417
4.54,11772.0,4.0,13025.0,0.75,71200.0,53400.0,45522.0,"기업개요 동사는 1955년 해상보험 전업회사로 창립하여 현재 44개의 비상장 종속회사를 보유하고 있음. 보험업법에 따라 손해보험업, 제3보험업을 주로 영위하며, 종속회사를 통해 온라인자동차보험, 자산운용, 손해사정서비스, IT서비스를 수행하고 있음. 동사는 매출·손익 균형성장, 고객경험 중심 마케팅, 디지털 경쟁력 구현을 위한 데이터 기반 언더라이팅 정교화, 디지털 생태계 투자 및 해외사업 확대를 추진하고 있음.",금융·보험;자동차,0.1829,https://finance.naver.com/item/main.naver?code=001450,NAVER_PUBLIC,OK,2026-09-01,001450,현대해상,,Y,,,,,,0.37696629213483146,0.4726123595505618,Public Naver pull; history-dependent fields require BPS history input.,0.2893258426966292,0.75
1.19,413917.0,2.0,199434.0,0.33,1495454.55,493500.0,42405.0,"기업개요 동사는 1958년 설립되어 2005년에 현재의 사명으로 변경한 국내 최대 건축자재 및 종합정밀화학 기업임. 건자재, 도료, 실리콘 부문으로 사업을 영위하며 2019년 미국 Momentive Performance Materials 인수를 통해 실리콘 부문 글로벌 경쟁력을 강화함. 친환경 제품 개발과 글로벌 시장 확대에 주력하며 AI 산업 성장에 따른 전력시스템 소재 수요 대응 및 베트남 법인 생산능력 확대 투자를 진행 중임.",화학·소재;전력·에너지,0.1334,https://finance.naver.com/item/main.naver?code=002380,NAVER_PUBLIC,OK,2026-09-01,002380,KCC,,Y,,,,,,0.1558054706510472,0.2648024308060717,Public Naver pull; history-dependent fields require BPS history input.,0.12671732484280449,0.3299999989969605
-20562.0,,,,2.04,43480.39,88700.0,43993.0,"기업개요 동사는 1973년 설립되어 1997년 유가증권시장에 상장한 SK그룹 계열의 소재 전문기업임. 리튬이온 이차전지 핵심 소재인 전지박을 생산하는 이차전지 소재사업, PO·PG 등을 생산하는 화학사업, 반도체 테스트용 실리콘러버소켓 및 글라스기판을 공급하는 반도체 소재사업을 운영하고 있음. 2025년 사업구조 재편을 위해 SK엔펄스 사업부문 매각과 SK엔펄스 흡수합병을 진행하여 지배구조 단순화 및 재무건전성 제고를 추진 중임.",금융·보험;화학·소재;배터리,-0.4498,https://finance.naver.com/item/main.naver?code=011790,NAVER_PUBLIC,OK,2026-09-01,011790,SKC,,Y,,,,,,2.0614212522012796,3.1682420511867537,Public Naver pull; history-dependent fields require BPS history input.,1.482944380213701,2.0400001011950444
11.97,7886.0,,,1.68,56190.48,94400.0,41068.0,"기업개요 동사는 1953년 설립되어 1975년 유가증권시장에 상장한 8인치 순수 파운드리 기업임. 웨이퍼 수탁 생산 및 판매를 주요 사업으로 하며, 전력반도체, 센서, 디스플레이 구동칩 등 고부가가치 특화제품을 중심으로 다양한 분야에 제품을 생산함. SiC, GaN, Silicon Capacitor 등 고부가 성장 제품 개발을 추진하며 특화 파운드리 선도기업 지위를 확고히 함.",금융·보험;반도체;전력·에너지,0.1656,https://finance.naver.com/item/main.naver?code=000990,NAVER_PUBLIC,OK,2026-09-01,000990,DB하이텍,,Y,,,,,0.1403,0.7506609660568836,1.271033812133301,Public Naver pull; history-dependent fields require BPS history input.,0.5588135214363714,1.6799998861017025
24.75,17615.0,10.0,43944.0,0.71,614084.51,436000.0,41180.0,"기업개요 동사는 1955년 동화백화점으로 설립되어 1985년 유가증권시장에 상장되었으며, 현재 백화점 13개점을 운영하는 국내 대표 유통기업임. 종속회사를 통해 백화점업, 도소매업, 부동산 및 자동차여객터미널업, 호텔업, 면세업 등 다양한 사업을 영위하고 있음. 주요 계열사로는 신세계인터내셔날, 신세계까사, 신세계디에프 등이 있으며, 2024년 광주종합버스터미널 영업양수와 어뮤즈 인수 등 사업 확장을 지속하고 있음.",유통·물류;금융·보험;자동차,0.0716,https://finance.naver.com/item/main.naver?code=004170,NAVER_PUBLIC,OK,2026-09-01,004170,신세계,,Y,,,,,,0.26527293450212575,0.41525229157791327,Public Naver pull; history-dependent fields require BPS history input.,0.2116972466867793,0.7099999965802752
18.24,2623.0,20.0,2381.0,6.14,7793.16,47850.0,39929.0,"기업개요 동사는 1999년 설립된 대형 선박용 엔진 제작 중심의 종합 엔진메이커임. 2011년 유가증권시장 상장, 2025년 Hanwha Engine Investment Norway AS 지분 취득으로 종속회사 편입했으며, 선박엔진, SCR, AM, 디젤발전, ESS 사업을 영위함. 짧은 기간 내 저속엔진 1억마력 달성, 세계 최초 선박용 이중연료 엔진 상용화와 친환경 탈질시스템 개발 등 기술개발을 선도하고 있음.",조선·해양;금융·보험;전력·에너지,0.3055,https://finance.naver.com/item/main.naver?code=082740,NAVER_PUBLIC,OK,2026-09-01,082740,한화엔진,,Y,,,,,,0.9533744976363889,5.335448008253392,Public Naver pull; history-dependent fields require BPS history input.,0.7528396696590344,6.139999692037633
-136.0,,38.0,821.0,0.2,154000.0,30800.0,41101.0,"기업개요 동사는 1953년 설립된 국내 최대 생산능력의 전기로 제강사로, 2010년 당진 일관제철소 가동을 통해 국내 두 번째 고로 제강사로 도약함. 2013년 현대하이스코 냉연사업 부문 분할합병, 2015년 잔존 사업부문 합병을 통해 해외SSC와 강관 및 자동차부품 사업을 영위하는 글로벌 종합 철강회사로 성장함. 판재사업과 봉형강사업을 영위하며, 현대비앤지스틸, 현대종합특수강, 현대스틸파이프 등을 종속회사로 보유하고 있음.",전장부품;자동차,0.0053,https://finance.naver.com/item/main.naver?code=004020,NAVER_PUBLIC,OK,2026-09-01,004020,현대제철,,Y,,,,,,0.1837012987012987,0.2525974025974026,Public Naver pull; history-dependent fields require BPS history input.,0.1353896103896104,0.2
101.44,1317.0,14.0,9858.0,0.82,162926.83,133600.0,38980.0,"기업개요 동사는 1953년 설립된 지주회사로, CJ제일제당 등 8개 자회사 지분을 보유하고 브랜드 로열티로 수익을 올리고 있음. 식품, 생명공학, 물류, 엔터테인먼트 등 4대 사업을 운영하며 비비고 브랜드 중심 해외 진출과 이커머스 물류 경쟁력을 강화하고 있음. Culture, Platform, Wellness, Sustainability를 성장엔진으로 디지털 영토 확장과 ESG 기반 신사업을 추진하고 있음.",유통·물류,0.0605,https://finance.naver.com/item/main.naver?code=001040,NAVER_PUBLIC,OK,2026-09-01,001040,CJ,,Y,,,,,,0.5031706564228863,0.9167305348051026,Public Naver pull; history-dependent fields require BPS history input.,0.3719461061140145,0.8199999963173653
117.43,941.0,73.0,1514.0,7.09,15585.33,110500.0,42233.0,"기업개요 동사는 1975년 발전소 설계기술 자립을 위해 설립되었으며, 1982년 한국전력공사 계열로 편입된 발전소 및 플랜트 엔지니어링 업체임. 국내 유일의 원전설계 기업으로, 원자력발전소 종합설계와 원자로계통설계 기술을 보유하고, 신규 원전 건설부터 유지보수 및 해체 설계 서비스를 제공하고 있음. 혁신형 SMR 개발, 해양부유식 소형원자로 BANDI, 신재생에너지와 데이터센터 전력공급 사업 등 포트폴리오 다각화를 추진하고 있음.",전력·에너지;건설·인프라,0.0971,https://finance.naver.com/item/main.naver?code=052690,NAVER_PUBLIC,OK,2026-09-01,052690,한전기술,,Y,,,,,,4.060228432763375,5.892720911267198,Public Naver pull; history-dependent fields require BPS history input.,2.9162038917366524,7.09000066087789
-6.0,,14.0,245.0,0.88,4022.73,3540.0,36329.0,"기업개요 동사는 1986년 자동차 부품 및 시스템 제조를 목적으로 설립되었으며, 1996년 유가증권시장에 상장함. 2013년 Visteon 공조부문 인수로 글로벌시장 2위로 도약하고, 2014년 쿠퍼 스탠다드 오토모티브의 열관리,배기사업과 2019년 마그나 그룹의 Fluid Pressure & Controls 사업부를 인수함. 2025년 최대주주가 한국타이어앤테크놀로지로 변경되어 고객 다변화 시너지를 기대함.",전장부품;자동차;금융·보험,0.0609,https://finance.naver.com/item/main.naver?code=018880,NAVER_PUBLIC,OK,2026-09-01,018880,한온시스템,,Y,,,,,,0.9001349829593336,2.255135194258626,Public Naver pull; history-dependent fields require BPS history input.,0.6965419006495589,0.879999403390235
5.59,13333.0,5.0,13648.0,0.7,106428.57,74500.0,33012.0,"기업개요 동사는 2009년 영원무역홀딩스로부터 인적분할하여 설립된 글로벌 아웃도어 및 스포츠 기업임. 약 40여 개 해외 브랜드 바이어들의 주문에 따라 방글라데시, 베트남 등 해외 공장에서 의류, 신발 등을 OEM 방식으로 생산·수출하고, SCOTT 자전거 및 OR 브랜드 유통하고 있음. 동사는 글로벌 생산거점을 기반으로 안정적 생산능력을 확보하며, 100MW 태양광 발전설비 설치를 목표로 친환경 생산시스템 구축에 주력하고 있음.",유통·물류;전력·에너지,0.1282,https://finance.naver.com/item/main.naver?code=111770,NAVER_PUBLIC,OK,2026-09-01,111770,영원무역,,Y,,,,,,0.39481879724588986,0.5695839002628712,Public Naver pull; history-dependent fields require BPS history input.,0.31570470222422414,0.7000000093959733
6.1,6152.0,3.0,13052.0,0.28,133928.57,37500.0,34617.0,"기업개요 동사는 1983년 설립된 시장형 공기업으로, 천연가스 도입 및 판매 사업을 영위하고 있음. 국내 유일 천연가스 도매사업자로서 시장을 100% 점유하고 있으며, LNG를 도입해 발전사 및 도시가스사에 공급하고 있음. 탄소중립 대응으로 LNG 벙커링, 해외 Gas to Power 등 신규 사업 발굴, 수소 인프라 구축을 통해 가스산업 밸류체인 경쟁력을 확보하고 있음.",전력·에너지;건설·인프라,0.0975,https://finance.naver.com/item/main.naver?code=036460,NAVER_PUBLIC,OK,2026-09-01,036460,한국가스공사,,Y,,,,,,0.20563200219340802,0.3088213366274276,Public Naver pull; history-dependent fields require BPS history input.,0.17098666849052446,0.28000000298666666
19.79,7832.0,19.0,8287.0,3.65,42465.75,155000.0,36587.0,"기업개요 동사는 2012년 舊 한국콜마㈜로부터 분할 설립된 화장품 ODM 전문기업으로, 자회사를 통해 전문의약품, H&B, 화장품 용기 제조 사업을 하고 있음. 화장품 부문은 ODM 방식으로 매출의 95% 이상을 차지하며, 제약 부문은 케이캡, 수액 등 전문의약품과 컨디션, 헛개수 등 H&B 제품을 판매함. 동사는 매출의 5% 이상을 R&D에 투자하고 인력의 1/3을 R&D 인력으로 구성하여 독보적인 연구개발 역량을 갖추고 있음.",바이오·제약,0.1951,https://finance.naver.com/item/main.naver?code=161890,NAVER_PUBLIC,OK,2026-09-01,161890,한국콜마,,Y,,,,,,0.979377498336895,1.7722517558267545,Public Naver pull; history-dependent fields require BPS history input.,0.7935807091597346,3.6500002943548626
8.85,633.0,6.0,880.0,0.47,11914.89,5600.0,29935.0,"기업개요 동사는 1966년 범양전용선주식회사로 설립되어 해상화물운송 사업을 영위하고 있으며, 2007년 한국거래소 유가증권시장에 상장하였음. 하림그룹 계열사로서 국내외 10개의 종속회사를 보유하고 있음.곡물사업 및 선박관리업도 함께 수행하고 있음. 벌크선, 탱커선, 컨테이너선, LNG선 등 다양한 선종을 통해 철광석, 석탄, 곡물, 원유, LNG 등 화물을 전세계적으로 운송하는 해상운송사업을 주력으로 영위하고 있음.",금융·보험;조선·해양,0.0739,https://finance.naver.com/item/main.naver?code=028670,NAVER_PUBLIC,OK,2026-09-01,028670,팬오션,,Y,,,,,,0.3157393815637409,0.48141443185795263,Public Naver pull; history-dependent fields require BPS history input.,0.2757054408391517,0.4700001426786148
8.26,4695.0,7.0,5945.0,0.52,74615.38,38800.0,32265.0,"기업개요 동사는 2011년 CJ E&M에서 물적분할로 설립되었으며, 2014년 씨제이넷마블 흡수합병 후 넷마블게임즈로 사명을 변경함. 넷마블네오, 넷마블에프앤씨 등 국내 개발 자회사와 Jam City, Kabam, SpinX Games 등 해외 자회사를 보유하고 있음. 모바일 게임 개발 및 퍼블리싱 사업을 영위하며, 세븐나이츠 리버스, MARVEL Contest of Champions, Jackpot World 등을 서비스하고 있음.",스마트폰,0.0797,https://finance.naver.com/item/main.naver?code=251270,NAVER_PUBLIC,OK,2026-09-01,251270,넷마블,,Y,,,,,,0.6336495237308984,0.896866034857693,Public Naver pull; history-dependent fields require BPS history input.,0.471082503365928,0.5200000321649504
17.68,16236.0,19.0,14920.0,5.04,56944.44,287000.0,32573.0,"기업개요 동사는 2014년 코스맥스비티아이에서 인적분할하여 설립된 화장품 ODM 전문 기업으로, 유가증권시장에 상장되어 있음. 국내외 32개 종속회사를 보유하고 있으며, 2025년 COSGZ(HK) LIMITED 등 3개사를 신규 설립하여 글로벌 사업을 확장함. 전체 매출의 90% 이상을 ODM 형태로 공급하며, 기초화장품, 색조화장품, 마스크시트 등 대부분의 품목을 국내외 4,000여개 기업에 공급하고 있음.",금융·보험,0.262,https://finance.naver.com/item/main.naver?code=192820,NAVER_PUBLIC,OK,2026-09-01,192820,코스맥스,,Y,,,,,,1.4112001101424476,3.2378929356404242,Public Naver pull; history-dependent fields require BPS history input.,0.7849756710224913,5.040000393365884
20.75,2207.0,,,2.92,15684.93,45800.0,31323.0,"기업개요 동사는 1973년 설립된 사업형 지주회사로, 2011년 공정거래위원회로부터 지주회사 전환을 승인받았음. 한미약품, 제이브이엠, 온라인팜, 에르무루스, 일본한미약품, Hanmi Europe Ltd., 북경한미IT유한공사, 에비드넷을 자회사로 두고 있음. 2022년 11월 한미헬스케어와의 합병을 통해 의료기기, 컨슈머헬스, IT솔루션 사업부문을 추가하여 자체 매출과 성장동력을 보유한 사업형 지주회사로 역량을 강화하였음.",,0.0711,https://finance.naver.com/item/main.naver?code=008930,NAVER_PUBLIC,OK,2026-09-01,008930,한미사이언스,,Y,,,,,0.1407,2.029973994145973,2.7744848080291082,Public Naver pull; history-dependent fields require BPS history input.,1.6417032144867716,2.9200002805240444
9.55,1544.0,10.0,1459.0,0.75,19666.67,14750.0,31556.0,"기업개요 동사는 1998년 카지노업 및 리조트업 영위 목적으로 설립되었으며, 한국광해광업공단을 중심으로 24개 계열사 보유하고 있음. 국내 유일의 내/외국인 출입 허용 강원랜드 카지노가 핵심 매출원이며, 하이원리조트 브랜드로 호텔, 콘도, 스키장, 골프장 등 국내 최대 가족형 복합리조트 운영하고 있음. 카지노업 기반의 슬롯머신 제조와 웰니스센터, 디지털 서비스 도입을 통해 서비스 강화하고 있음.",,0.0742,https://finance.naver.com/item/main.naver?code=035250,NAVER_PUBLIC,OK,2026-09-01,035250,강원랜드,,Y,,,,,,0.7921015606607525,1.2284743680551922,Public Naver pull; history-dependent fields require BPS history input.,0.7057625922436285,0.7499998728813776
103.33,210.0,,,5.84,3715.75,21700.0,32991.0,"기업개요 동사는 1989년 소프트웨어 개발, 정보처리 및 정보통신서비스업 등을 영위할 목적으로 설립되었으며, 2024년 유가증권시장에 상장하였음. 연결대상 종속회사 3개사는 모두 해외에 소재하고 있음. IT(정보기술)와 OT(현장기술) 융합 기술을 보유한 기업으로 철강 및 이차전지소재분야를 주력으로 건설, 에너지 등 다양한 산업 분야에 핵심 ICT 솔루션을 기반으로 디지털 전환(DX) 사업을 추진하고 있음.",금융·보험;화학·소재;배터리,0.0709,https://finance.naver.com/item/main.naver?code=022100,NAVER_PUBLIC,OK,2026-09-01,022100,포스코DX,,Y,,,,,0.0565,1.7250891475476013,9.995290318239926,Public Naver pull; history-dependent fields require BPS history input.,1.3779183206620467,5.84000538249344
-477.0,,-735.0,-75.0,17.34,3177.62,55100.0,28784.0,"기업개요 동사는 1973년 설립, 1989년 상장된 제약회사로 HPI를 통해 해외임상 및 라이선스 업무를 수행하고 있음. 내분비계, 순환기계, 비뇨기계 등 160여개 의약품을 생산하며, 합성의약품과 바이오의약품의 연구·개발 및 제조·판매를 주요 사업으로 하고 있음. 자가면역질환, 안구질환, 신경질환 영역에서 바이오신약 개발에 집중하며 이뮤노반트, 뉴론 파마슈티컬스, 대웅제약 등과 협력 확대하고 있음.",바이오·제약,-0.0236,https://finance.naver.com/item/main.naver?code=009420,NAVER_PUBLIC,OK,2026-09-01,009420,한올바이오파마,,Y,,,,,,5.799938318615819,12.965678715516646,Public Naver pull; history-dependent fields require BPS history input.,4.1697874509853285,17.34002177730503
7.45,17465.0,7.0,19321.0,0.49,265510.2,130100.0,32729.0,"기업개요 동사는 1976년 설립, 1988년 상장한 석유화학 기업으로, 금호피앤비화학 등 20개 종속회사를 보유하고 있음. 합성고무, 합성수지, 정밀화학, CNT, 건자재, 에너지 등 다양한 사업을 영위하며, 합성고무 부문이 매출의 62.8%, 합성수지 부문이 24.7%를 차지함. 글로벌 생산거점 확보를 검토하고 있으며, 온실가스 감축, 친환경소재사업 등 지속가능한 성장동력 발굴 및 ESG경영을 추진하고 있음.",화학·소재;전력·에너지,0.0728,https://finance.naver.com/item/main.naver?code=011780,NAVER_PUBLIC,OK,2026-09-01,011780,금호석유화학,,Y,,,,,,0.4409623434429261,0.5575680331678406,Public Naver pull; history-dependent fields require BPS history input.,0.33558032798739934,0.49000000753266726
20.25,4020.0,18.0,4457.0,1.6,50875.0,81400.0,30931.0,"기업개요 동사는 1977년 설립, 1996년 한국증권거래소 상장 종합 안심솔루션 기업임. 시큐리티 사업은 물리보안, 디지털보안으로 나뉘며, 물리보안은 네트워크로 보안기기, 관제센터, 출동 인력을 연결 범죄 및 사고 예방. 디지털보안은 정보 보호를 위한 통합 보안 솔루션 제공, 인프라 사업은 FM, PM 서비스 및 보안SI로 건물 운영, 보안 시스템 설계·구축 서비스 제공하고 있음.",금융·보험;건설·인프라,0.0876,https://finance.naver.com/item/main.naver?code=012750,NAVER_PUBLIC,OK,2026-09-01,012750,에스원,,Y,,,,,,1.1321867321867323,1.4761670761670762,Public Naver pull; history-dependent fields require BPS history input.,1.0063882063882064,1.6
-1080.0,,,,1.71,22426.9,38350.0,30088.0,"기업개요 동사는 2018년 에스케이케미칼 VAX사업부문 물적분할을 통해 설립됨. 2024년 독일 IDT Biologika 인수로 글로벌 CDMO 시장에 진출하고, 안동 L HOUSE 및 IDT Biologika를 통해 서비스 제공하고 있음. Sanofi와 21가 폐렴구균백신 글로벌 임상 3상 진행, CEPI와 mRNA 백신 기술 확보를 추진 중으로, Global Top 10 Vaccine Company 도약을 목표로 하고 있음.",,-0.0415,https://finance.naver.com/item/main.naver?code=302440,NAVER_PUBLIC,OK,2026-09-01,302440,SK바이오사이언스,,Y,,,,,,2.1063990119008866,4.361726319732111,Public Naver pull; history-dependent fields require BPS history input.,1.5093481488747886,1.71000004458931
7.96,9398.0,,,2.49,30040.16,74800.0,29241.0,"기업개요 동사는 1984년 설립되었고 1996년 유가증권시장에 상장된 운반기계 전문기업임. 현대무벡스, 현대아산, 에이블현대호텔앤리조트를 종속회사로 두고 있으며, 승강기 제품의 생산·판매·설치·유지보수를 주력으로 하고 사업을 다각화하고 있음. AI·IoT 기반 예지보전 서비스 '미리(MIRI)', 모듈러 공법 '이노블록', UAM 버티포트 개발 등 미래 성장동력 확보에 주력하고 있음.",금융·보험,0.1254,https://finance.naver.com/item/main.naver?code=017800,NAVER_PUBLIC,OK,2026-09-01,017800,현대엘리베이터,,Y,,,,,0.3128,1.1934024319444372,2.5585749210390363,Public Naver pull; history-dependent fields require BPS history input.,0.7473329036862654,2.490000053262033
-41473.0,,10.0,18531.0,0.4,464500.0,185800.0,27970.0,"기업개요 동사는 2007년 CJ주식회사의 제조사업부문이 인적분할되어 설립된 기업으로, 1953년 제일제당공업주식회사로 출범한 이래 약 70여 년 동안 우리나라 식품산업의 발전을 이끌어 왔음. 당기 중 씨제이피드앤케어 등 F&C부문 종속 및 지분법 법인 14개사의 주식을 매각하였음. 동사는 설탕, 밀가루 등 소재식품과 햇반, 만두 등 가공식품을 생산·판매하는 식품사업, 아미노산 등 BIO사업, 국내외 물류·택배·건설사업 등을 영위하고 있음.",전력·에너지;화학·소재;유통·물류,0.0399,https://finance.naver.com/item/main.naver?code=097950,NAVER_PUBLIC,OK,2026-09-01,097950,CJ제일제당,,Y,,,,,,0.5035522066738428,0.8152852529601723,Public Naver pull; history-dependent fields require BPS history input.,0.3821313240043057,0.4
17.7,6401.0,9.0,12133.0,0.21,539523.81,113300.0,32051.0,"기업개요 동사는 1970년 백화점 경영을 목적으로 설립되었으며 2026년 현재 총 34개 종속회사를 보유하고 있음. 백화점, 할인점, 전자제품전문점, 슈퍼, 홈쇼핑, 영화상영, 이커머스 등 유통업을 운영하며 국내외 광범위한 점포망을 구축하고 있음. 동사는 2040 탄소중립 로드맵 설정, ESG 경영 강화, 백화점 모델 리뉴얼, 할인점 그로서리 전환 등 차별화 전략을 추진하고 있음.",유통·물류,0.0225,https://finance.naver.com/item/main.naver?code=023530,NAVER_PUBLIC,OK,2026-09-01,023530,롯데쇼핑,,Y,,,,,,0.12355339794920264,0.1807149159923081,Public Naver pull; history-dependent fields require BPS history input.,0.09860547211067477,0.20999999981465134
6.95,2727.0,6.0,3010.0,0.49,38693.88,18960.0,30025.0,"기업개요 동사는 2011년 대구은행 등을 주식의 포괄적 이전 방식으로 설립한 금융지주회사임. 2012년 DGB캐피탈 인수, 2015년 DGB생명보험 편입, 2018년 하이투자증권 편입으로 사업을 확대했으며, 2024년 대구은행이 시중은행으로 전환됨에 따라 iM뱅크로 사명을 변경함. 주요 자회사로 iM뱅크, iM증권, iM라이프생명보험, iM캐피탈, iM에셋자산운용 등을 보유하고 있음.",금융·보험,0.0778,https://finance.naver.com/item/main.naver?code=139130,NAVER_PUBLIC,OK,2026-09-01,139130,iM금융지주,,Y,,,,,,0.20085863707645757,0.3528723405355059,Public Naver pull; history-dependent fields require BPS history input.,0.17392931388633034,0.48999996898734377
23.58,8801.0,20.0,10453.0,10.23,20283.48,207500.0,25991.0,"기업개요 동사는 화장품, 건강기능식품, 홈뷰티기기 개발 및 판매를 주요 사업으로 하며, 3개의 비상장 종속회사를 보유하고 있음. 화장품 브랜드 d'Alba는 이탈리아 Alba 지역에서 유래된 프리미엄 비건 뷰티 브랜드로, 화이트 트러플을 핵심 원료로 함. 건강기능식품 브랜드 Veganery는 식물성 저분자 콜라겐을 주요 성분으로 하는 비건 이너뷰티 브랜드로 20-40대 여성을 주요 고객층으로 하고 있음.",,0.5153,https://finance.naver.com/item/main.naver?code=483650,NAVER_PUBLIC,OK,2026-09-01,483650,달바글로벌,,Y,,,,,,7.401096853202705,10.594828895238884,Public Naver pull; history-dependent fields require BPS history input.,5.940795169270756,10.22999998027952
4.94,14481.0,6.0,11520.0,0.54,132407.41,71500.0,27665.0,"기업개요 동사는 2021년 DL㈜에서 건설사업부문을 인적분할하여 설립된 종합건설업체임. DL건설㈜, PFV, 9개 해외 현지법인, CARBONCO PTE. Ltd. 등 15개 종속회사를 보유하고 있음. 주택사업(54.3%), 플랜트사업(32.8%), 토목사업(12.9%)을 영위하며, 'e편한세상'과 'ACRO' 브랜드 운영, 정유·가스·석유화학·발전 EPC사업, 도로·교량·철도·항만 인프라 건설을 수행하고 있음.",건설·인프라;전력·에너지;화학·소재,0.087,https://finance.naver.com/item/main.naver?code=375500,NAVER_PUBLIC,OK,2026-09-01,375500,DL이앤씨,,Y,,,,,,0.25406433068964945,0.44508687240389344,Public Naver pull; history-dependent fields require BPS history input.,0.22166433132405505,0.5399999894265736
