ticker,date,open,high,low,close,volume,source_id,source_url
005930,20161209,34340.0,36020.0,34220.0,35600.0,1184101.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20161216,34660.0,36020.0,34620.0,35860.0,961505.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20161223,35620.0,36600.0,35600.0,35640.0,685851.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20161229,35600.0,36200.0,35400.0,36040.0,473128.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20170106,35980.0,36620.0,35540.0,36200.0,796568.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20170113,36600.0,38800.0,36560.0,37460.0,1238729.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20170120,36860.0,37920.0,36320.0,37200.0,1044830.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20170126,37200.0,40000.0,37000.0,39900.0,970150.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20170203,39900.0,39900.0,39039.0,39460.0,1151165.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20170210,39580.0,39660.0,38200.0,38360.0,1294207.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20170217,37740.0,38360.0,37080.0,37860.0,1280431.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20170224,38220.0,39560.0,38060.0,38220.0,922040.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20170303,38020.0,39860.0,37700.0,39620.0,1161618.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20170310,39220.0,40620.0,39220.0,40180.0,1190582.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20170317,40039.0,42500.0,40039.0,42400.0,1017449.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20170324,42000.0,42680.0,41080.0,41500.0,1382054.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20170331,41200.0,42440.0,41180.0,41200.0,983829.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20170407,41400.0,42240.0,41160.0,41600.0,1044780.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20170414,41940.0,42460.0,41500.0,42020.0,741856.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20170421,42000.0,42080.0,40080.0,40760.0,1202553.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20170428,41260.0,45800.0,40920.0,44620.0,1776050.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20170504,45500.0,45700.0,44760.0,45520.0,555168.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20170512,45520.0,47220.0,45220.0,45820.0,1473885.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20170519,45620.0,46800.0,44720.0,44720.0,1023046.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20170526,45040.0,46460.0,44760.0,46080.0,1311689.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20170602,46220.0,46400.0,44400.0,45960.0,1241690.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20170609,46040.0,46500.0,45000.0,46100.0,940808.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20170616,45420.0,46060.0,45140.0,45580.0,1136127.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20170623,45580.0,48140.0,45560.0,47620.0,1145869.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20170630,47520.0,48400.0,47100.0,47540.0,958523.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20170707,47500.0,48120.0,46780.0,47860.0,889235.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20170714,48500.0,51080.0,48280.0,50480.0,1085397.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20170721,50900.0,51320.0,50000.0,51080.0,880694.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20170728,50700.0,51000.0,47380.0,47760.0,1335059.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20170804,47420.0,49340.0,46920.0,47700.0,1114967.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20170811,47500.0,48260.0,44220.0,44620.0,1562934.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
